concept_index,concept_name,layer_index,layer_name,cav_sensitivity,training_step
3,avo_left_of_agent,0,conv2d,0.0,480000
4,random_observation,0,conv2d,0.0,480000
5,enemy_close_to_agent,0,conv2d,0.0,480000
6,avocado_visible,0,conv2d,0.04749999999999999,480000
7,agent_close_to_avocado,0,conv2d,0.0,480000
8,enemy_within_3_left,0,conv2d,0.007499999999999951,480000
9,enemy_within_3_right,0,conv2d,0.010000000000000009,480000
10,enemy_within_3_up,0,conv2d,0.0,480000
11,enemy_within_3_down,0,conv2d,0.0,480000
12,enemy_2_steps_left,0,conv2d,0.03749999999999998,480000
13,enemy_2_steps_right,0,conv2d,0.06000000000000005,480000
14,enemy_2_steps_up,0,conv2d,0.02749999999999997,480000
15,enemy_2_steps_down,0,conv2d,0.0,480000
16,enemy_1_step_left,0,conv2d,0.015000000000000013,480000
17,enemy_1_step_right,0,conv2d,0.0,480000
18,enemy_1_step_up,0,conv2d,0.0,480000
19,enemy_1_step_down,0,conv2d,0.0,480000
20,agent_against_left_wall,0,conv2d,0.06000000000000005,480000
21,agent_against_right_wall,0,conv2d,0.08499999999999996,480000
22,agent_against_upper_wall,0,conv2d,0.02749999999999997,480000
23,agent_against_bottom_wall,0,conv2d,0.022499999999999964,480000
0,avo_above_agent,1,conv2d_1,0.022499999999999964,480000
1,avo_right_of_agent,1,conv2d_1,0.0625,480000
2,avo_below_agent,1,conv2d_1,0.0675,480000
3,avo_left_of_agent,1,conv2d_1,0.05249999999999999,480000
4,random_observation,1,conv2d_1,0.01749999999999996,480000
5,enemy_close_to_agent,1,conv2d_1,0.06999999999999995,480000
6,avocado_visible,1,conv2d_1,0.022499999999999964,480000
7,agent_close_to_avocado,1,conv2d_1,0.08250000000000002,480000
8,enemy_within_3_left,1,conv2d_1,0.007499999999999951,480000
9,enemy_within_3_right,1,conv2d_1,0.0,480000
10,enemy_within_3_up,1,conv2d_1,0.022499999999999964,480000
11,enemy_within_3_down,1,conv2d_1,0.007499999999999951,480000
12,enemy_2_steps_left,1,conv2d_1,0.05500000000000005,480000
13,enemy_2_steps_right,1,conv2d_1,0.03249999999999997,480000
14,enemy_2_steps_up,1,conv2d_1,0.08250000000000002,480000
15,enemy_2_steps_down,1,conv2d_1,0.040000000000000036,480000
16,enemy_1_step_left,1,conv2d_1,0.03249999999999997,480000
17,enemy_1_step_right,1,conv2d_1,0.07999999999999996,480000
18,enemy_1_step_up,1,conv2d_1,0.08250000000000002,480000
19,enemy_1_step_down,1,conv2d_1,0.08999999999999997,480000
20,agent_against_left_wall,1,conv2d_1,0.057499999999999996,480000
21,agent_against_right_wall,1,conv2d_1,0.135,480000
22,agent_against_upper_wall,1,conv2d_1,0.01749999999999996,480000
23,agent_against_bottom_wall,1,conv2d_1,0.135,480000
0,avo_above_agent,2,flatten,0.040000000000000036,480000
1,avo_right_of_agent,2,flatten,0.030000000000000027,480000
2,avo_below_agent,2,flatten,0.010000000000000009,480000
3,avo_left_of_agent,2,flatten,0.04749999999999999,480000
4,random_observation,2,flatten,0.0024999999999999467,480000
5,enemy_close_to_agent,2,flatten,0.08999999999999997,480000
6,avocado_visible,2,flatten,0.15500000000000003,480000
7,agent_close_to_avocado,2,flatten,0.0,480000
8,enemy_within_3_left,2,flatten,0.04749999999999999,480000
9,enemy_within_3_right,2,flatten,0.0,480000
10,enemy_within_3_up,2,flatten,0.04249999999999998,480000
11,enemy_within_3_down,2,flatten,0.0,480000
12,enemy_2_steps_left,2,flatten,0.0,480000
13,enemy_2_steps_right,2,flatten,0.025000000000000022,480000
14,enemy_2_steps_up,2,flatten,0.010000000000000009,480000
15,enemy_2_steps_down,2,flatten,0.09250000000000003,480000
16,enemy_1_step_left,2,flatten,0.030000000000000027,480000
17,enemy_1_step_right,2,flatten,0.05500000000000005,480000
18,enemy_1_step_up,2,flatten,0.0,480000
19,enemy_1_step_down,2,flatten,0.07499999999999996,480000
20,agent_against_left_wall,2,flatten,0.135,480000
21,agent_against_right_wall,2,flatten,0.08499999999999996,480000
22,agent_against_upper_wall,2,flatten,0.007499999999999951,480000
23,agent_against_bottom_wall,2,flatten,0.125,480000
0,avo_above_agent,3,dense,0.16000000000000003,480000
1,avo_right_of_agent,3,dense,0.15249999999999997,480000
2,avo_below_agent,3,dense,0.1925,480000
3,avo_left_of_agent,3,dense,0.12250000000000005,480000
4,random_observation,3,dense,0.0,480000
5,enemy_close_to_agent,3,dense,0.3025,480000
6,avocado_visible,3,dense,0.30000000000000004,480000
7,agent_close_to_avocado,3,dense,0.26749999999999996,480000
8,enemy_within_3_left,3,dense,0.27,480000
9,enemy_within_3_right,3,dense,0.275,480000
10,enemy_within_3_up,3,dense,0.30000000000000004,480000
11,enemy_within_3_down,3,dense,0.26,480000
12,enemy_2_steps_left,3,dense,0.31499999999999995,480000
13,enemy_2_steps_right,3,dense,0.36250000000000004,480000
14,enemy_2_steps_up,3,dense,0.39249999999999996,480000
15,enemy_2_steps_down,3,dense,0.39249999999999996,480000
16,enemy_1_step_left,3,dense,0.4225,480000
17,enemy_1_step_right,3,dense,0.4425,480000
18,enemy_1_step_up,3,dense,0.42000000000000004,480000
19,enemy_1_step_down,3,dense,0.4275,480000
20,agent_against_left_wall,3,dense,0.16749999999999998,480000
21,agent_against_right_wall,3,dense,0.125,480000
22,agent_against_upper_wall,3,dense,0.1825,480000
23,agent_against_bottom_wall,3,dense,0.26249999999999996,480000
0,avo_above_agent,4,dense_1,0.0050000000000000044,480000
1,avo_right_of_agent,4,dense_1,0.0050000000000000044,480000
2,avo_below_agent,4,dense_1,0.0,480000
3,avo_left_of_agent,4,dense_1,0.012499999999999956,480000
4,random_observation,4,dense_1,0.015000000000000013,480000
5,enemy_close_to_agent,4,dense_1,0.06000000000000005,480000
6,avocado_visible,4,dense_1,0.3125,480000
7,agent_close_to_avocado,4,dense_1,0.27,480000
8,enemy_within_3_left,4,dense_1,0.10999999999999999,480000
9,enemy_within_3_right,4,dense_1,0.15000000000000002,480000
10,enemy_within_3_up,4,dense_1,0.07750000000000001,480000
11,enemy_within_3_down,4,dense_1,0.13249999999999995,480000
12,enemy_2_steps_left,4,dense_1,0.18000000000000005,480000
13,enemy_2_steps_right,4,dense_1,0.21499999999999997,480000
14,enemy_2_steps_up,4,dense_1,0.18500000000000005,480000
15,enemy_2_steps_down,4,dense_1,0.20999999999999996,480000
16,enemy_1_step_left,4,dense_1,0.14,480000
17,enemy_1_step_right,4,dense_1,0.24750000000000005,480000
18,enemy_1_step_up,4,dense_1,0.21250000000000002,480000
19,enemy_1_step_down,4,dense_1,0.23250000000000004,480000
20,agent_against_left_wall,4,dense_1,0.010000000000000009,480000
21,agent_against_right_wall,4,dense_1,0.06000000000000005,480000
22,agent_against_upper_wall,4,dense_1,0.010000000000000009,480000
23,agent_against_bottom_wall,4,dense_1,0.0,480000
0,avo_above_agent,0,conv2d,0.0,520000
1,avo_right_of_agent,0,conv2d,0.0,520000
2,avo_below_agent,0,conv2d,0.022499999999999964,520000
3,avo_left_of_agent,0,conv2d,0.05500000000000005,520000
4,random_observation,0,conv2d,0.007499999999999951,520000
5,enemy_close_to_agent,0,conv2d,0.0,520000
6,avocado_visible,0,conv2d,0.0,520000
7,agent_close_to_avocado,0,conv2d,0.020000000000000018,520000
8,enemy_within_3_left,0,conv2d,0.0,520000
9,enemy_within_3_right,0,conv2d,0.0024999999999999467,520000
10,enemy_within_3_up,0,conv2d,0.01749999999999996,520000
11,enemy_within_3_down,0,conv2d,0.0,520000
12,enemy_2_steps_left,0,conv2d,0.010000000000000009,520000
13,enemy_2_steps_right,0,conv2d,0.0024999999999999467,520000
14,enemy_2_steps_up,0,conv2d,0.022499999999999964,520000
15,enemy_2_steps_down,0,conv2d,0.0,520000
16,enemy_1_step_left,0,conv2d,0.0,520000
17,enemy_1_step_right,0,conv2d,0.01749999999999996,520000
18,enemy_1_step_up,0,conv2d,0.0,520000
19,enemy_1_step_down,0,conv2d,0.022499999999999964,520000
20,agent_against_left_wall,0,conv2d,0.09250000000000003,520000
21,agent_against_right_wall,0,conv2d,0.0,520000
22,agent_against_upper_wall,0,conv2d,0.13249999999999995,520000
23,agent_against_bottom_wall,0,conv2d,0.07499999999999996,520000
0,avo_above_agent,1,conv2d_1,0.012499999999999956,520000
1,avo_right_of_agent,1,conv2d_1,0.05249999999999999,520000
2,avo_below_agent,1,conv2d_1,0.012499999999999956,520000
3,avo_left_of_agent,1,conv2d_1,0.04500000000000004,520000
4,random_observation,1,conv2d_1,0.0050000000000000044,520000
5,enemy_close_to_agent,1,conv2d_1,0.007499999999999951,520000
6,avocado_visible,1,conv2d_1,0.0,520000
7,agent_close_to_avocado,1,conv2d_1,0.0,520000
8,enemy_within_3_left,1,conv2d_1,0.0,520000
9,enemy_within_3_right,1,conv2d_1,0.0024999999999999467,520000
10,enemy_within_3_up,1,conv2d_1,0.0625,520000
11,enemy_within_3_down,1,conv2d_1,0.0,520000
12,enemy_2_steps_left,1,conv2d_1,0.04249999999999998,520000
13,enemy_2_steps_right,1,conv2d_1,0.057499999999999996,520000
14,enemy_2_steps_up,1,conv2d_1,0.0,520000
15,enemy_2_steps_down,1,conv2d_1,0.025000000000000022,520000
16,enemy_1_step_left,1,conv2d_1,0.022499999999999964,520000
17,enemy_1_step_right,1,conv2d_1,0.06000000000000005,520000
18,enemy_1_step_up,1,conv2d_1,0.02749999999999997,520000
19,enemy_1_step_down,1,conv2d_1,0.03500000000000003,520000
20,agent_against_left_wall,1,conv2d_1,0.057499999999999996,520000
21,agent_against_right_wall,1,conv2d_1,0.10999999999999999,520000
22,agent_against_upper_wall,1,conv2d_1,0.07750000000000001,520000
23,agent_against_bottom_wall,1,conv2d_1,0.13749999999999996,520000
0,avo_above_agent,2,flatten,0.015000000000000013,520000
1,avo_right_of_agent,2,flatten,0.05249999999999999,520000
2,avo_below_agent,2,flatten,0.02749999999999997,520000
3,avo_left_of_agent,2,flatten,0.03749999999999998,520000
4,random_observation,2,flatten,0.025000000000000022,520000
5,enemy_close_to_agent,2,flatten,0.022499999999999964,520000
6,avocado_visible,2,flatten,0.03749999999999998,520000
7,agent_close_to_avocado,2,flatten,0.0,520000
8,enemy_within_3_left,2,flatten,0.04500000000000004,520000
9,enemy_within_3_right,2,flatten,0.012499999999999956,520000
10,enemy_within_3_up,2,flatten,0.0,520000
11,enemy_within_3_down,2,flatten,0.0,520000
12,enemy_2_steps_left,2,flatten,0.0,520000
13,enemy_2_steps_right,2,flatten,0.03500000000000003,520000
14,enemy_2_steps_up,2,flatten,0.010000000000000009,520000
15,enemy_2_steps_down,2,flatten,0.0,520000
16,enemy_1_step_left,2,flatten,0.020000000000000018,520000
17,enemy_1_step_right,2,flatten,0.025000000000000022,520000
18,enemy_1_step_up,2,flatten,0.025000000000000022,520000
19,enemy_1_step_down,2,flatten,0.010000000000000009,520000
20,agent_against_left_wall,2,flatten,0.12,520000
21,agent_against_right_wall,2,flatten,0.05500000000000005,520000
22,agent_against_upper_wall,2,flatten,0.0625,520000
23,agent_against_bottom_wall,2,flatten,0.0625,520000
0,avo_above_agent,3,dense,0.17500000000000004,520000
1,avo_right_of_agent,3,dense,0.18500000000000005,520000
2,avo_below_agent,3,dense,0.18500000000000005,520000
3,avo_left_of_agent,3,dense,0.14249999999999996,520000
4,random_observation,3,dense,0.0,520000
5,enemy_close_to_agent,3,dense,0.2975,520000
6,avocado_visible,3,dense,0.3275,520000
7,agent_close_to_avocado,3,dense,0.255,520000
8,enemy_within_3_left,3,dense,0.245,520000
9,enemy_within_3_right,3,dense,0.31000000000000005,520000
10,enemy_within_3_up,3,dense,0.32499999999999996,520000
11,enemy_within_3_down,3,dense,0.26249999999999996,520000
12,enemy_2_steps_left,3,dense,0.275,520000
13,enemy_2_steps_right,3,dense,0.40249999999999997,520000
14,enemy_2_steps_up,3,dense,0.36750000000000005,520000
15,enemy_2_steps_down,3,dense,0.4,520000
16,enemy_1_step_left,3,dense,0.43999999999999995,520000
17,enemy_1_step_right,3,dense,0.43999999999999995,520000
18,enemy_1_step_up,3,dense,0.42500000000000004,520000
19,enemy_1_step_down,3,dense,0.43500000000000005,520000
20,agent_against_left_wall,3,dense,0.16500000000000004,520000
21,agent_against_right_wall,3,dense,0.12749999999999995,520000
22,agent_against_upper_wall,3,dense,0.18500000000000005,520000
23,agent_against_bottom_wall,3,dense,0.3025,520000
0,avo_above_agent,4,dense_1,0.0024999999999999467,520000
1,avo_right_of_agent,4,dense_1,0.0050000000000000044,520000
2,avo_below_agent,4,dense_1,0.0,520000
3,avo_left_of_agent,4,dense_1,0.0050000000000000044,520000
4,random_observation,4,dense_1,0.007499999999999951,520000
5,enemy_close_to_agent,4,dense_1,0.04749999999999999,520000
6,avocado_visible,4,dense_1,0.3275,520000
7,agent_close_to_avocado,4,dense_1,0.28,520000
8,enemy_within_3_left,4,dense_1,0.13249999999999995,520000
9,enemy_within_3_right,4,dense_1,0.13749999999999996,520000
10,enemy_within_3_up,4,dense_1,0.10999999999999999,520000
11,enemy_within_3_down,4,dense_1,0.1825,520000
12,enemy_2_steps_left,4,dense_1,0.17000000000000004,520000
13,enemy_2_steps_right,4,dense_1,0.25249999999999995,520000
14,enemy_2_steps_up,4,dense_1,0.17500000000000004,520000
15,enemy_2_steps_down,4,dense_1,0.2875,520000
16,enemy_1_step_left,4,dense_1,0.18500000000000005,520000
17,enemy_1_step_right,4,dense_1,0.19499999999999995,520000
18,enemy_1_step_up,4,dense_1,0.26,520000
19,enemy_1_step_down,4,dense_1,0.25,520000
20,agent_against_left_wall,4,dense_1,0.0024999999999999467,520000
21,agent_against_right_wall,4,dense_1,0.050000000000000044,520000
22,agent_against_upper_wall,4,dense_1,0.010000000000000009,520000
23,agent_against_bottom_wall,4,dense_1,0.0,520000
0,avo_above_agent,0,conv2d,0.03749999999999998,560000
1,avo_right_of_agent,0,conv2d,0.007499999999999951,560000
2,avo_below_agent,0,conv2d,0.0,560000
3,avo_left_of_agent,0,conv2d,0.03249999999999997,560000
4,random_observation,0,conv2d,0.0,560000
5,enemy_close_to_agent,0,conv2d,0.012499999999999956,560000
6,avocado_visible,0,conv2d,0.030000000000000027,560000
7,agent_close_to_avocado,0,conv2d,0.007499999999999951,560000
8,enemy_within_3_left,0,conv2d,0.010000000000000009,560000
9,enemy_within_3_right,0,conv2d,0.0,560000
10,enemy_within_3_up,0,conv2d,0.0,560000
11,enemy_within_3_down,0,conv2d,0.0,560000
12,enemy_2_steps_left,0,conv2d,0.040000000000000036,560000
13,enemy_2_steps_right,0,conv2d,0.020000000000000018,560000
14,enemy_2_steps_up,0,conv2d,0.020000000000000018,560000
15,enemy_2_steps_down,0,conv2d,0.0,560000
16,enemy_1_step_left,0,conv2d,0.0,560000
17,enemy_1_step_right,0,conv2d,0.007499999999999951,560000
18,enemy_1_step_up,0,conv2d,0.0,560000
19,enemy_1_step_down,0,conv2d,0.02749999999999997,560000
20,agent_against_left_wall,0,conv2d,0.0625,560000
21,agent_against_right_wall,0,conv2d,0.05249999999999999,560000
22,agent_against_upper_wall,0,conv2d,0.08250000000000002,560000
23,agent_against_bottom_wall,0,conv2d,0.015000000000000013,560000
0,avo_above_agent,1,conv2d_1,0.007499999999999951,560000
1,avo_right_of_agent,1,conv2d_1,0.010000000000000009,560000
2,avo_below_agent,1,conv2d_1,0.0,560000
3,avo_left_of_agent,1,conv2d_1,0.02749999999999997,560000
4,random_observation,1,conv2d_1,0.012499999999999956,560000
5,enemy_close_to_agent,1,conv2d_1,0.01749999999999996,560000
6,avocado_visible,1,conv2d_1,0.02749999999999997,560000
7,agent_close_to_avocado,1,conv2d_1,0.007499999999999951,560000
8,enemy_within_3_left,1,conv2d_1,0.020000000000000018,560000
9,enemy_within_3_right,1,conv2d_1,0.007499999999999951,560000
10,enemy_within_3_up,1,conv2d_1,0.0,560000
11,enemy_within_3_down,1,conv2d_1,0.0050000000000000044,560000
12,enemy_2_steps_left,1,conv2d_1,0.0,560000
13,enemy_2_steps_right,1,conv2d_1,0.01749999999999996,560000
14,enemy_2_steps_up,1,conv2d_1,0.0625,560000
15,enemy_2_steps_down,1,conv2d_1,0.04749999999999999,560000
16,enemy_1_step_left,1,conv2d_1,0.012499999999999956,560000
17,enemy_1_step_right,1,conv2d_1,0.05500000000000005,560000
18,enemy_1_step_up,1,conv2d_1,0.025000000000000022,560000
19,enemy_1_step_down,1,conv2d_1,0.022499999999999964,560000
20,agent_against_left_wall,1,conv2d_1,0.03749999999999998,560000
21,agent_against_right_wall,1,conv2d_1,0.13249999999999995,560000
22,agent_against_upper_wall,1,conv2d_1,0.030000000000000027,560000
23,agent_against_bottom_wall,1,conv2d_1,0.07250000000000001,560000
0,avo_above_agent,2,flatten,0.0675,560000
1,avo_right_of_agent,2,flatten,0.050000000000000044,560000
2,avo_below_agent,2,flatten,0.0625,560000
3,avo_left_of_agent,2,flatten,0.015000000000000013,560000
4,random_observation,2,flatten,0.0,560000
5,enemy_close_to_agent,2,flatten,0.04749999999999999,560000
6,avocado_visible,2,flatten,0.020000000000000018,560000
7,agent_close_to_avocado,2,flatten,0.0,560000
8,enemy_within_3_left,2,flatten,0.0,560000
9,enemy_within_3_right,2,flatten,0.0,560000
10,enemy_within_3_up,2,flatten,0.0,560000
11,enemy_within_3_down,2,flatten,0.01749999999999996,560000
12,enemy_2_steps_left,2,flatten,0.0,560000
13,enemy_2_steps_right,2,flatten,0.04249999999999998,560000
14,enemy_2_steps_up,2,flatten,0.03249999999999997,560000
15,enemy_2_steps_down,2,flatten,0.022499999999999964,560000
16,enemy_1_step_left,2,flatten,0.0,560000
17,enemy_1_step_right,2,flatten,0.0,560000
18,enemy_1_step_up,2,flatten,0.06499999999999995,560000
19,enemy_1_step_down,2,flatten,0.04249999999999998,560000
20,agent_against_left_wall,2,flatten,0.06499999999999995,560000
21,agent_against_right_wall,2,flatten,0.15749999999999997,560000
22,agent_against_upper_wall,2,flatten,0.09750000000000003,560000
23,agent_against_bottom_wall,2,flatten,0.04249999999999998,560000
0,avo_above_agent,3,dense,0.18999999999999995,560000
1,avo_right_of_agent,3,dense,0.1725,560000
2,avo_below_agent,3,dense,0.1825,560000
3,avo_left_of_agent,3,dense,0.14249999999999996,560000
4,random_observation,3,dense,0.03749999999999998,560000
5,enemy_close_to_agent,3,dense,0.2975,560000
6,avocado_visible,3,dense,0.2975,560000
7,agent_close_to_avocado,3,dense,0.265,560000
8,enemy_within_3_left,3,dense,0.26,560000
9,enemy_within_3_right,3,dense,0.27749999999999997,560000
10,enemy_within_3_up,3,dense,0.3325,560000
11,enemy_within_3_down,3,dense,0.23750000000000004,560000
12,enemy_2_steps_left,3,dense,0.28,560000
13,enemy_2_steps_right,3,dense,0.38,560000
14,enemy_2_steps_up,3,dense,0.4325,560000
15,enemy_2_steps_down,3,dense,0.35,560000
16,enemy_1_step_left,3,dense,0.44999999999999996,560000
17,enemy_1_step_right,3,dense,0.43999999999999995,560000
18,enemy_1_step_up,3,dense,0.45499999999999996,560000
19,enemy_1_step_down,3,dense,0.4475,560000
20,agent_against_left_wall,3,dense,0.16749999999999998,560000
21,agent_against_right_wall,3,dense,0.16000000000000003,560000
22,agent_against_upper_wall,3,dense,0.1875,560000
23,agent_against_bottom_wall,3,dense,0.28,560000
0,avo_above_agent,4,dense_1,0.0,560000
1,avo_right_of_agent,4,dense_1,0.020000000000000018,560000
2,avo_below_agent,4,dense_1,0.0,560000
3,avo_left_of_agent,4,dense_1,0.0,560000
4,random_observation,4,dense_1,0.030000000000000027,560000
5,enemy_close_to_agent,4,dense_1,0.12250000000000005,560000
6,avocado_visible,4,dense_1,0.30500000000000005,560000
7,agent_close_to_avocado,4,dense_1,0.26749999999999996,560000
8,enemy_within_3_left,4,dense_1,0.10250000000000004,560000
9,enemy_within_3_right,4,dense_1,0.14,560000
10,enemy_within_3_up,4,dense_1,0.135,560000
11,enemy_within_3_down,4,dense_1,0.10999999999999999,560000
12,enemy_2_steps_left,4,dense_1,0.18999999999999995,560000
13,enemy_2_steps_right,4,dense_1,0.22250000000000003,560000
14,enemy_2_steps_up,4,dense_1,0.27749999999999997,560000
15,enemy_2_steps_down,4,dense_1,0.20750000000000002,560000
16,enemy_1_step_left,4,dense_1,0.2825,560000
17,enemy_1_step_right,4,dense_1,0.25249999999999995,560000
18,enemy_1_step_up,4,dense_1,0.3025,560000
19,enemy_1_step_down,4,dense_1,0.26749999999999996,560000
20,agent_against_left_wall,4,dense_1,0.022499999999999964,560000
21,agent_against_right_wall,4,dense_1,0.0,560000
22,agent_against_upper_wall,4,dense_1,0.007499999999999951,560000
23,agent_against_bottom_wall,4,dense_1,0.010000000000000009,560000
0,avo_above_agent,0,conv2d,0.0,600000
1,avo_right_of_agent,0,conv2d,0.007499999999999951,600000
2,avo_below_agent,0,conv2d,0.0,600000
3,avo_left_of_agent,0,conv2d,0.03749999999999998,600000
4,random_observation,0,conv2d,0.0,600000
5,enemy_close_to_agent,0,conv2d,0.007499999999999951,600000
6,avocado_visible,0,conv2d,0.16500000000000004,600000
7,agent_close_to_avocado,0,conv2d,0.0,600000
8,enemy_within_3_left,0,conv2d,0.010000000000000009,600000
9,enemy_within_3_right,0,conv2d,0.0,600000
10,enemy_within_3_up,0,conv2d,0.012499999999999956,600000
11,enemy_within_3_down,0,conv2d,0.03749999999999998,600000
12,enemy_2_steps_left,0,conv2d,0.08250000000000002,600000
13,enemy_2_steps_right,0,conv2d,0.01749999999999996,600000
14,enemy_2_steps_up,0,conv2d,0.022499999999999964,600000
15,enemy_2_steps_down,0,conv2d,0.020000000000000018,600000
16,enemy_1_step_left,0,conv2d,0.0024999999999999467,600000
17,enemy_1_step_right,0,conv2d,0.0,600000
18,enemy_1_step_up,0,conv2d,0.0,600000
19,enemy_1_step_down,0,conv2d,0.01749999999999996,600000
20,agent_against_left_wall,0,conv2d,0.08750000000000002,600000
21,agent_against_right_wall,0,conv2d,0.015000000000000013,600000
22,agent_against_upper_wall,0,conv2d,0.0024999999999999467,600000
23,agent_against_bottom_wall,0,conv2d,0.0,600000
0,avo_above_agent,1,conv2d_1,0.020000000000000018,600000
1,avo_right_of_agent,1,conv2d_1,0.06000000000000005,600000
2,avo_below_agent,1,conv2d_1,0.015000000000000013,600000
3,avo_left_of_agent,1,conv2d_1,0.04749999999999999,600000
4,random_observation,1,conv2d_1,0.0,600000
5,enemy_close_to_agent,1,conv2d_1,0.057499999999999996,600000
6,avocado_visible,1,conv2d_1,0.0050000000000000044,600000
7,agent_close_to_avocado,1,conv2d_1,0.0,600000
8,enemy_within_3_left,1,conv2d_1,0.040000000000000036,600000
9,enemy_within_3_right,1,conv2d_1,0.0,600000
10,enemy_within_3_up,1,conv2d_1,0.015000000000000013,600000
11,enemy_within_3_down,1,conv2d_1,0.04249999999999998,600000
12,enemy_2_steps_left,1,conv2d_1,0.02749999999999997,600000
13,enemy_2_steps_right,1,conv2d_1,0.040000000000000036,600000
14,enemy_2_steps_up,1,conv2d_1,0.0024999999999999467,600000
15,enemy_2_steps_down,1,conv2d_1,0.03749999999999998,600000
16,enemy_1_step_left,1,conv2d_1,0.01749999999999996,600000
17,enemy_1_step_right,1,conv2d_1,0.0625,600000
18,enemy_1_step_up,1,conv2d_1,0.0024999999999999467,600000
19,enemy_1_step_down,1,conv2d_1,0.012499999999999956,600000
20,agent_against_left_wall,1,conv2d_1,0.04749999999999999,600000
21,agent_against_right_wall,1,conv2d_1,0.0625,600000
22,agent_against_upper_wall,1,conv2d_1,0.0,600000
23,agent_against_bottom_wall,1,conv2d_1,0.14749999999999996,600000
0,avo_above_agent,2,flatten,0.050000000000000044,600000
1,avo_right_of_agent,2,flatten,0.06000000000000005,600000
2,avo_below_agent,2,flatten,0.0,600000
3,avo_left_of_agent,2,flatten,0.07750000000000001,600000
4,random_observation,2,flatten,0.0,600000
5,enemy_close_to_agent,2,flatten,0.03249999999999997,600000
6,avocado_visible,2,flatten,0.0625,600000
7,agent_close_to_avocado,2,flatten,0.01749999999999996,600000
8,enemy_within_3_left,2,flatten,0.010000000000000009,600000
9,enemy_within_3_right,2,flatten,0.007499999999999951,600000
10,enemy_within_3_up,2,flatten,0.0,600000
11,enemy_within_3_down,2,flatten,0.020000000000000018,600000
12,enemy_2_steps_left,2,flatten,0.012499999999999956,600000
13,enemy_2_steps_right,2,flatten,0.04749999999999999,600000
14,enemy_2_steps_up,2,flatten,0.03749999999999998,600000
15,enemy_2_steps_down,2,flatten,0.06000000000000005,600000
16,enemy_1_step_left,2,flatten,0.04249999999999998,600000
17,enemy_1_step_right,2,flatten,0.01749999999999996,600000
18,enemy_1_step_up,2,flatten,0.05249999999999999,600000
19,enemy_1_step_down,2,flatten,0.0,600000
20,agent_against_left_wall,2,flatten,0.125,600000
21,agent_against_right_wall,2,flatten,0.10999999999999999,600000
22,agent_against_upper_wall,2,flatten,0.10999999999999999,600000
23,agent_against_bottom_wall,2,flatten,0.10999999999999999,600000
0,avo_above_agent,3,dense,0.16749999999999998,600000
1,avo_right_of_agent,3,dense,0.1875,600000
2,avo_below_agent,3,dense,0.17500000000000004,600000
3,avo_left_of_agent,3,dense,0.15000000000000002,600000
4,random_observation,3,dense,0.0024999999999999467,600000
5,enemy_close_to_agent,3,dense,0.27,600000
6,avocado_visible,3,dense,0.3225,600000
7,agent_close_to_avocado,3,dense,0.27,600000
8,enemy_within_3_left,3,dense,0.22999999999999998,600000
9,enemy_within_3_right,3,dense,0.25,600000
10,enemy_within_3_up,3,dense,0.27249999999999996,600000
11,enemy_within_3_down,3,dense,0.22250000000000003,600000
12,enemy_2_steps_left,3,dense,0.2825,600000
13,enemy_2_steps_right,3,dense,0.2875,600000
14,enemy_2_steps_up,3,dense,0.3225,600000
15,enemy_2_steps_down,3,dense,0.35250000000000004,600000
16,enemy_1_step_left,3,dense,0.41000000000000003,600000
17,enemy_1_step_right,3,dense,0.44999999999999996,600000
18,enemy_1_step_up,3,dense,0.43999999999999995,600000
19,enemy_1_step_down,3,dense,0.43999999999999995,600000
20,agent_against_left_wall,3,dense,0.15249999999999997,600000
21,agent_against_right_wall,3,dense,0.15500000000000003,600000
22,agent_against_upper_wall,3,dense,0.21499999999999997,600000
23,agent_against_bottom_wall,3,dense,0.14749999999999996,600000
0,avo_above_agent,4,dense_1,0.007499999999999951,600000
1,avo_right_of_agent,4,dense_1,0.020000000000000018,600000
2,avo_below_agent,4,dense_1,0.007499999999999951,600000
3,avo_left_of_agent,4,dense_1,0.0050000000000000044,600000
4,random_observation,4,dense_1,0.01749999999999996,600000
5,enemy_close_to_agent,4,dense_1,0.03249999999999997,600000
6,avocado_visible,4,dense_1,0.32499999999999996,600000
7,agent_close_to_avocado,4,dense_1,0.2975,600000
8,enemy_within_3_left,4,dense_1,0.11499999999999999,600000
9,enemy_within_3_right,4,dense_1,0.09750000000000003,600000
10,enemy_within_3_up,4,dense_1,0.04500000000000004,600000
11,enemy_within_3_down,4,dense_1,0.10999999999999999,600000
12,enemy_2_steps_left,4,dense_1,0.18000000000000005,600000
13,enemy_2_steps_right,4,dense_1,0.15749999999999997,600000
14,enemy_2_steps_up,4,dense_1,0.15500000000000003,600000
15,enemy_2_steps_down,4,dense_1,0.1825,600000
16,enemy_1_step_left,4,dense_1,0.21999999999999997,600000
17,enemy_1_step_right,4,dense_1,0.20750000000000002,600000
18,enemy_1_step_up,4,dense_1,0.23750000000000004,600000
19,enemy_1_step_down,4,dense_1,0.235,600000
20,agent_against_left_wall,4,dense_1,0.030000000000000027,600000
21,agent_against_right_wall,4,dense_1,0.03500000000000003,600000
22,agent_against_upper_wall,4,dense_1,0.0,600000
23,agent_against_bottom_wall,4,dense_1,0.0,600000
0,avo_above_agent,0,conv2d,0.0,640000
1,avo_right_of_agent,0,conv2d,0.0,640000
