concept_index,concept_name,layer_index,layer_name,cav_sensitivity,training_step
22,agent_against_right_wall,3,dense,0.45999999999999996,1650000
23,agent_against_upper_wall,3,dense,0.55,1650000
24,agent_against_bottom_wall,3,dense,0.5900000000000001,1650000
0,avo_above_agent,4,dense_1,0.4950000000000001,1650000
1,avo_right_of_agent,4,dense_1,0.4650000000000001,1650000
2,avo_below_agent,4,dense_1,0.56,1650000
3,avo_left_of_agent,4,dense_1,0.49,1650000
4,random_observation,4,dense_1,0.004999999999999893,1650000
5,enemy_close_to_agent,4,dense_1,0.19500000000000006,1650000
6,avocado_visible,4,dense_1,0.75,1650000
7,agent_close_to_avocado,4,dense_1,0.5549999999999999,1650000
8,agent_next_to_wall,4,dense_1,0.1100000000000001,1650000
9,enemy_within_3_left,4,dense_1,0.385,1650000
10,enemy_within_3_right,4,dense_1,0.395,1650000
11,enemy_within_3_up,4,dense_1,0.27,1650000
12,enemy_within_3_down,4,dense_1,0.2849999999999999,1650000
13,enemy_2_steps_left,4,dense_1,0.4750000000000001,1650000
14,enemy_2_steps_right,4,dense_1,0.53,1650000
15,enemy_2_steps_up,4,dense_1,0.53,1650000
16,enemy_2_steps_down,4,dense_1,0.4650000000000001,1650000
17,enemy_1_step_left,4,dense_1,0.7250000000000001,1650000
18,enemy_1_step_right,4,dense_1,0.625,1650000
19,enemy_1_step_up,4,dense_1,0.72,1650000
20,enemy_1_step_down,4,dense_1,0.665,1650000
21,agent_against_left_wall,4,dense_1,0.27,1650000
22,agent_against_right_wall,4,dense_1,0.20500000000000007,1650000
23,agent_against_upper_wall,4,dense_1,0.18500000000000005,1650000
24,agent_against_bottom_wall,4,dense_1,0.18500000000000005,1650000
0,avo_above_agent,0,conv2d,0.0,1700000
1,avo_right_of_agent,0,conv2d,0.004999999999999893,1700000
2,avo_below_agent,0,conv2d,0.1299999999999999,1700000
3,avo_left_of_agent,0,conv2d,0.0,1700000
4,random_observation,0,conv2d,0.004999999999999893,1700000
5,enemy_close_to_agent,0,conv2d,0.0,1700000
6,avocado_visible,0,conv2d,0.0,1700000
7,agent_close_to_avocado,0,conv2d,0.0,1700000
8,agent_next_to_wall,0,conv2d,0.0,1700000
9,enemy_within_3_left,0,conv2d,0.0,1700000
10,enemy_within_3_right,0,conv2d,0.004999999999999893,1700000
11,enemy_within_3_up,0,conv2d,0.0,1700000
12,enemy_within_3_down,0,conv2d,0.0,1700000
13,enemy_2_steps_left,0,conv2d,0.0,1700000
14,enemy_2_steps_right,0,conv2d,0.0,1700000
15,enemy_2_steps_up,0,conv2d,0.0,1700000
16,enemy_2_steps_down,0,conv2d,0.0,1700000
17,enemy_1_step_left,0,conv2d,0.0,1700000
18,enemy_1_step_right,0,conv2d,0.0,1700000
19,enemy_1_step_up,0,conv2d,0.0,1700000
20,enemy_1_step_down,0,conv2d,0.0,1700000
21,agent_against_left_wall,0,conv2d,0.865,1700000
22,agent_against_right_wall,0,conv2d,0.815,1700000
23,agent_against_upper_wall,0,conv2d,0.915,1700000
24,agent_against_bottom_wall,0,conv2d,0.915,1700000
0,avo_above_agent,1,conv2d_1,0.125,1700000
1,avo_right_of_agent,1,conv2d_1,0.31000000000000005,1700000
2,avo_below_agent,1,conv2d_1,0.0,1700000
3,avo_left_of_agent,1,conv2d_1,0.0,1700000
4,random_observation,1,conv2d_1,0.004999999999999893,1700000
5,enemy_close_to_agent,1,conv2d_1,0.004999999999999893,1700000
6,avocado_visible,1,conv2d_1,0.004999999999999893,1700000
7,agent_close_to_avocado,1,conv2d_1,0.4750000000000001,1700000
8,agent_next_to_wall,1,conv2d_1,0.0,1700000
9,enemy_within_3_left,1,conv2d_1,0.0,1700000
10,enemy_within_3_right,1,conv2d_1,0.004999999999999893,1700000
11,enemy_within_3_up,1,conv2d_1,0.0,1700000
12,enemy_within_3_down,1,conv2d_1,0.0,1700000
13,enemy_2_steps_left,1,conv2d_1,0.004999999999999893,1700000
14,enemy_2_steps_right,1,conv2d_1,0.004999999999999893,1700000
15,enemy_2_steps_up,1,conv2d_1,0.004999999999999893,1700000
16,enemy_2_steps_down,1,conv2d_1,0.0,1700000
17,enemy_1_step_left,1,conv2d_1,0.004999999999999893,1700000
18,enemy_1_step_right,1,conv2d_1,0.004999999999999893,1700000
19,enemy_1_step_up,1,conv2d_1,0.004999999999999893,1700000
20,enemy_1_step_down,1,conv2d_1,0.0,1700000
21,agent_against_left_wall,1,conv2d_1,0.76,1700000
22,agent_against_right_wall,1,conv2d_1,0.865,1700000
23,agent_against_upper_wall,1,conv2d_1,0.8500000000000001,1700000
24,agent_against_bottom_wall,1,conv2d_1,0.8300000000000001,1700000
0,avo_above_agent,2,flatten,0.125,1700000
1,avo_right_of_agent,2,flatten,0.31000000000000005,1700000
2,avo_below_agent,2,flatten,0.0,1700000
3,avo_left_of_agent,2,flatten,0.0,1700000
4,random_observation,2,flatten,0.004999999999999893,1700000
5,enemy_close_to_agent,2,flatten,0.004999999999999893,1700000
6,avocado_visible,2,flatten,0.004999999999999893,1700000
7,agent_close_to_avocado,2,flatten,0.4750000000000001,1700000
8,agent_next_to_wall,2,flatten,0.0,1700000
9,enemy_within_3_left,2,flatten,0.0,1700000
10,enemy_within_3_right,2,flatten,0.004999999999999893,1700000
11,enemy_within_3_up,2,flatten,0.0,1700000
12,enemy_within_3_down,2,flatten,0.0,1700000
13,enemy_2_steps_left,2,flatten,0.004999999999999893,1700000
14,enemy_2_steps_right,2,flatten,0.004999999999999893,1700000
15,enemy_2_steps_up,2,flatten,0.004999999999999893,1700000
16,enemy_2_steps_down,2,flatten,0.0,1700000
17,enemy_1_step_left,2,flatten,0.004999999999999893,1700000
18,enemy_1_step_right,2,flatten,0.004999999999999893,1700000
19,enemy_1_step_up,2,flatten,0.004999999999999893,1700000
20,enemy_1_step_down,2,flatten,0.0,1700000
21,agent_against_left_wall,2,flatten,0.76,1700000
22,agent_against_right_wall,2,flatten,0.865,1700000
23,agent_against_upper_wall,2,flatten,0.8500000000000001,1700000
24,agent_against_bottom_wall,2,flatten,0.8300000000000001,1700000
0,avo_above_agent,3,dense,0.56,1700000
1,avo_right_of_agent,3,dense,0.665,1700000
2,avo_below_agent,3,dense,0.565,1700000
3,avo_left_of_agent,3,dense,0.575,1700000
4,random_observation,3,dense,0.0,1700000
5,enemy_close_to_agent,3,dense,0.385,1700000
6,avocado_visible,3,dense,0.7849999999999999,1700000
7,agent_close_to_avocado,3,dense,0.56,1700000
8,agent_next_to_wall,3,dense,0.30000000000000004,1700000
9,enemy_within_3_left,3,dense,0.45500000000000007,1700000
10,enemy_within_3_right,3,dense,0.5800000000000001,1700000
11,enemy_within_3_up,3,dense,0.4750000000000001,1700000
12,enemy_within_3_down,3,dense,0.4650000000000001,1700000
13,enemy_2_steps_left,3,dense,0.5,1700000
14,enemy_2_steps_right,3,dense,0.7350000000000001,1700000
15,enemy_2_steps_up,3,dense,0.595,1700000
16,enemy_2_steps_down,3,dense,0.665,1700000
17,enemy_1_step_left,3,dense,0.8,1700000
18,enemy_1_step_right,3,dense,0.79,1700000
19,enemy_1_step_up,3,dense,0.7150000000000001,1700000
20,enemy_1_step_down,3,dense,0.655,1700000
21,agent_against_left_wall,3,dense,0.5900000000000001,1700000
22,agent_against_right_wall,3,dense,0.54,1700000
23,agent_against_upper_wall,3,dense,0.5249999999999999,1700000
24,agent_against_bottom_wall,3,dense,0.565,1700000
0,avo_above_agent,4,dense_1,0.5449999999999999,1700000
1,avo_right_of_agent,4,dense_1,0.52,1700000
2,avo_below_agent,4,dense_1,0.55,1700000
3,avo_left_of_agent,4,dense_1,0.4650000000000001,1700000
4,random_observation,4,dense_1,0.0,1700000
5,enemy_close_to_agent,4,dense_1,0.1499999999999999,1700000
6,avocado_visible,4,dense_1,0.7749999999999999,1700000
7,agent_close_to_avocado,4,dense_1,0.5,1700000
8,agent_next_to_wall,4,dense_1,0.125,1700000
9,enemy_within_3_left,4,dense_1,0.3700000000000001,1700000
10,enemy_within_3_right,4,dense_1,0.3999999999999999,1700000
11,enemy_within_3_up,4,dense_1,0.17999999999999994,1700000
12,enemy_within_3_down,4,dense_1,0.22999999999999998,1700000
13,enemy_2_steps_left,4,dense_1,0.30000000000000004,1700000
14,enemy_2_steps_right,4,dense_1,0.4750000000000001,1700000
15,enemy_2_steps_up,4,dense_1,0.41999999999999993,1700000
16,enemy_2_steps_down,4,dense_1,0.33499999999999996,1700000
17,enemy_1_step_left,4,dense_1,0.675,1700000
18,enemy_1_step_right,4,dense_1,0.6000000000000001,1700000
19,enemy_1_step_up,4,dense_1,0.4850000000000001,1700000
20,enemy_1_step_down,4,dense_1,0.395,1700000
21,agent_against_left_wall,4,dense_1,0.2549999999999999,1700000
22,agent_against_right_wall,4,dense_1,0.33000000000000007,1700000
23,agent_against_upper_wall,4,dense_1,0.20500000000000007,1700000
24,agent_against_bottom_wall,4,dense_1,0.21999999999999997,1700000
0,avo_above_agent,0,conv2d,0.0,1750000
1,avo_right_of_agent,0,conv2d,0.0,1750000
2,avo_below_agent,0,conv2d,0.10499999999999998,1750000
3,avo_left_of_agent,0,conv2d,0.0,1750000
4,random_observation,0,conv2d,0.004999999999999893,1750000
5,enemy_close_to_agent,0,conv2d,0.004999999999999893,1750000
6,avocado_visible,0,conv2d,0.0,1750000
7,agent_close_to_avocado,0,conv2d,0.0,1750000
8,agent_next_to_wall,0,conv2d,0.0,1750000
9,enemy_within_3_left,0,conv2d,0.0,1750000
10,enemy_within_3_right,0,conv2d,0.004999999999999893,1750000
11,enemy_within_3_up,0,conv2d,0.0,1750000
12,enemy_within_3_down,0,conv2d,0.0,1750000
13,enemy_2_steps_left,0,conv2d,0.004999999999999893,1750000
14,enemy_2_steps_right,0,conv2d,0.0,1750000
15,enemy_2_steps_up,0,conv2d,0.0,1750000
16,enemy_2_steps_down,0,conv2d,0.004999999999999893,1750000
17,enemy_1_step_left,0,conv2d,0.0,1750000
18,enemy_1_step_right,0,conv2d,0.0,1750000
19,enemy_1_step_up,0,conv2d,0.0,1750000
20,enemy_1_step_down,0,conv2d,0.0,1750000
21,agent_against_left_wall,0,conv2d,0.865,1750000
22,agent_against_right_wall,0,conv2d,0.8999999999999999,1750000
23,agent_against_upper_wall,0,conv2d,0.895,1750000
24,agent_against_bottom_wall,0,conv2d,0.915,1750000
0,avo_above_agent,1,conv2d_1,0.1200000000000001,1750000
1,avo_right_of_agent,1,conv2d_1,0.31499999999999995,1750000
2,avo_below_agent,1,conv2d_1,0.17999999999999994,1750000
3,avo_left_of_agent,1,conv2d_1,0.0,1750000
4,random_observation,1,conv2d_1,0.004999999999999893,1750000
5,enemy_close_to_agent,1,conv2d_1,0.004999999999999893,1750000
6,avocado_visible,1,conv2d_1,0.0,1750000
7,agent_close_to_avocado,1,conv2d_1,0.4750000000000001,1750000
8,agent_next_to_wall,1,conv2d_1,0.05499999999999994,1750000
9,enemy_within_3_left,1,conv2d_1,0.004999999999999893,1750000
10,enemy_within_3_right,1,conv2d_1,0.004999999999999893,1750000
11,enemy_within_3_up,1,conv2d_1,0.0,1750000
12,enemy_within_3_down,1,conv2d_1,0.0,1750000
13,enemy_2_steps_left,1,conv2d_1,0.004999999999999893,1750000
14,enemy_2_steps_right,1,conv2d_1,0.0,1750000
15,enemy_2_steps_up,1,conv2d_1,0.004999999999999893,1750000
16,enemy_2_steps_down,1,conv2d_1,0.0,1750000
17,enemy_1_step_left,1,conv2d_1,0.004999999999999893,1750000
18,enemy_1_step_right,1,conv2d_1,0.004999999999999893,1750000
19,enemy_1_step_up,1,conv2d_1,0.004999999999999893,1750000
20,enemy_1_step_down,1,conv2d_1,0.0,1750000
21,agent_against_left_wall,1,conv2d_1,0.825,1750000
22,agent_against_right_wall,1,conv2d_1,0.865,1750000
23,agent_against_upper_wall,1,conv2d_1,0.8049999999999999,1750000
24,agent_against_bottom_wall,1,conv2d_1,0.8200000000000001,1750000
0,avo_above_agent,2,flatten,0.1200000000000001,1750000
1,avo_right_of_agent,2,flatten,0.31499999999999995,1750000
2,avo_below_agent,2,flatten,0.17999999999999994,1750000
3,avo_left_of_agent,2,flatten,0.0,1750000
4,random_observation,2,flatten,0.004999999999999893,1750000
5,enemy_close_to_agent,2,flatten,0.004999999999999893,1750000
6,avocado_visible,2,flatten,0.0,1750000
7,agent_close_to_avocado,2,flatten,0.4750000000000001,1750000
8,agent_next_to_wall,2,flatten,0.05499999999999994,1750000
9,enemy_within_3_left,2,flatten,0.004999999999999893,1750000
10,enemy_within_3_right,2,flatten,0.004999999999999893,1750000
11,enemy_within_3_up,2,flatten,0.0,1750000
12,enemy_within_3_down,2,flatten,0.0,1750000
13,enemy_2_steps_left,2,flatten,0.004999999999999893,1750000
14,enemy_2_steps_right,2,flatten,0.0,1750000
15,enemy_2_steps_up,2,flatten,0.004999999999999893,1750000
16,enemy_2_steps_down,2,flatten,0.0,1750000
17,enemy_1_step_left,2,flatten,0.004999999999999893,1750000
18,enemy_1_step_right,2,flatten,0.004999999999999893,1750000
19,enemy_1_step_up,2,flatten,0.004999999999999893,1750000
20,enemy_1_step_down,2,flatten,0.0,1750000
21,agent_against_left_wall,2,flatten,0.825,1750000
22,agent_against_right_wall,2,flatten,0.865,1750000
23,agent_against_upper_wall,2,flatten,0.8049999999999999,1750000
24,agent_against_bottom_wall,2,flatten,0.8200000000000001,1750000
0,avo_above_agent,3,dense,0.5349999999999999,1750000
1,avo_right_of_agent,3,dense,0.6399999999999999,1750000
2,avo_below_agent,3,dense,0.5249999999999999,1750000
3,avo_left_of_agent,3,dense,0.5249999999999999,1750000
4,random_observation,3,dense,0.0,1750000
5,enemy_close_to_agent,3,dense,0.385,1750000
6,avocado_visible,3,dense,0.7649999999999999,1750000
7,agent_close_to_avocado,3,dense,0.55,1750000
8,agent_next_to_wall,3,dense,0.28,1750000
9,enemy_within_3_left,3,dense,0.51,1750000
10,enemy_within_3_right,3,dense,0.51,1750000
11,enemy_within_3_up,3,dense,0.4099999999999999,1750000
12,enemy_within_3_down,3,dense,0.585,1750000
13,enemy_2_steps_left,3,dense,0.605,1750000
14,enemy_2_steps_right,3,dense,0.585,1750000
15,enemy_2_steps_up,3,dense,0.4650000000000001,1750000
16,enemy_2_steps_down,3,dense,0.76,1750000
17,enemy_1_step_left,3,dense,0.8200000000000001,1750000
18,enemy_1_step_right,3,dense,0.8600000000000001,1750000
19,enemy_1_step_up,3,dense,0.7450000000000001,1750000
20,enemy_1_step_down,3,dense,0.815,1750000
21,agent_against_left_wall,3,dense,0.595,1750000
22,agent_against_right_wall,3,dense,0.49,1750000
23,agent_against_upper_wall,3,dense,0.53,1750000
24,agent_against_bottom_wall,3,dense,0.5449999999999999,1750000
0,avo_above_agent,4,dense_1,0.4950000000000001,1750000
1,avo_right_of_agent,4,dense_1,0.5249999999999999,1750000
2,avo_below_agent,4,dense_1,0.575,1750000
3,avo_left_of_agent,4,dense_1,0.44500000000000006,1750000
4,random_observation,4,dense_1,0.0,1750000
5,enemy_close_to_agent,4,dense_1,0.16500000000000004,1750000
6,avocado_visible,4,dense_1,0.7549999999999999,1750000
7,agent_close_to_avocado,4,dense_1,0.4850000000000001,1750000
8,agent_next_to_wall,4,dense_1,0.125,1750000
9,enemy_within_3_left,4,dense_1,0.32499999999999996,1750000
10,enemy_within_3_right,4,dense_1,0.365,1750000
11,enemy_within_3_up,4,dense_1,0.18500000000000005,1750000
12,enemy_within_3_down,4,dense_1,0.375,1750000
13,enemy_2_steps_left,4,dense_1,0.33000000000000007,1750000
14,enemy_2_steps_right,4,dense_1,0.33000000000000007,1750000
15,enemy_2_steps_up,4,dense_1,0.355,1750000
16,enemy_2_steps_down,4,dense_1,0.4650000000000001,1750000
17,enemy_1_step_left,4,dense_1,0.7450000000000001,1750000
18,enemy_1_step_right,4,dense_1,0.76,1750000
19,enemy_1_step_up,4,dense_1,0.43500000000000005,1750000
20,enemy_1_step_down,4,dense_1,0.74,1750000
21,agent_against_left_wall,4,dense_1,0.20999999999999996,1750000
22,agent_against_right_wall,4,dense_1,0.2250000000000001,1750000
23,agent_against_upper_wall,4,dense_1,0.09499999999999997,1750000
24,agent_against_bottom_wall,4,dense_1,0.20500000000000007,1750000
0,avo_above_agent,0,conv2d,0.0,1800000
1,avo_right_of_agent,0,conv2d,0.0,1800000
2,avo_below_agent,0,conv2d,0.11499999999999999,1800000
3,avo_left_of_agent,0,conv2d,0.0,1800000
4,random_observation,0,conv2d,0.004999999999999893,1800000
5,enemy_close_to_agent,0,conv2d,0.004999999999999893,1800000
6,avocado_visible,0,conv2d,0.0,1800000
7,agent_close_to_avocado,0,conv2d,0.004999999999999893,1800000
8,agent_next_to_wall,0,conv2d,0.0,1800000
9,enemy_within_3_left,0,conv2d,0.0,1800000
10,enemy_within_3_right,0,conv2d,0.004999999999999893,1800000
11,enemy_within_3_up,0,conv2d,0.0,1800000
12,enemy_within_3_down,0,conv2d,0.0,1800000
13,enemy_2_steps_left,0,conv2d,0.004999999999999893,1800000
14,enemy_2_steps_right,0,conv2d,0.0,1800000
15,enemy_2_steps_up,0,conv2d,0.0,1800000
16,enemy_2_steps_down,0,conv2d,0.004999999999999893,1800000
17,enemy_1_step_left,0,conv2d,0.0,1800000
18,enemy_1_step_right,0,conv2d,0.0,1800000
19,enemy_1_step_up,0,conv2d,0.0,1800000
20,enemy_1_step_down,0,conv2d,0.0,1800000
21,agent_against_left_wall,0,conv2d,0.8600000000000001,1800000
22,agent_against_right_wall,0,conv2d,0.915,1800000
23,agent_against_upper_wall,0,conv2d,0.915,1800000
24,agent_against_bottom_wall,0,conv2d,0.9199999999999999,1800000
0,avo_above_agent,1,conv2d_1,0.125,1800000
1,avo_right_of_agent,1,conv2d_1,0.29000000000000004,1800000
2,avo_below_agent,1,conv2d_1,0.0,1800000
3,avo_left_of_agent,1,conv2d_1,0.0,1800000
4,random_observation,1,conv2d_1,0.004999999999999893,1800000
5,enemy_close_to_agent,1,conv2d_1,0.004999999999999893,1800000
6,avocado_visible,1,conv2d_1,0.004999999999999893,1800000
7,agent_close_to_avocado,1,conv2d_1,0.575,1800000
8,agent_next_to_wall,1,conv2d_1,0.02499999999999991,1800000
9,enemy_within_3_left,1,conv2d_1,0.004999999999999893,1800000
10,enemy_within_3_right,1,conv2d_1,0.004999999999999893,1800000
11,enemy_within_3_up,1,conv2d_1,0.004999999999999893,1800000
12,enemy_within_3_down,1,conv2d_1,0.0,1800000
13,enemy_2_steps_left,1,conv2d_1,0.004999999999999893,1800000
14,enemy_2_steps_right,1,conv2d_1,0.0,1800000
15,enemy_2_steps_up,1,conv2d_1,0.004999999999999893,1800000
16,enemy_2_steps_down,1,conv2d_1,0.0,1800000
17,enemy_1_step_left,1,conv2d_1,0.0,1800000
18,enemy_1_step_right,1,conv2d_1,0.004999999999999893,1800000
19,enemy_1_step_up,1,conv2d_1,0.004999999999999893,1800000
20,enemy_1_step_down,1,conv2d_1,0.0,1800000
21,agent_against_left_wall,1,conv2d_1,0.815,1800000
22,agent_against_right_wall,1,conv2d_1,0.8400000000000001,1800000
23,agent_against_upper_wall,1,conv2d_1,0.8200000000000001,1800000
24,agent_against_bottom_wall,1,conv2d_1,0.865,1800000
0,avo_above_agent,2,flatten,0.125,1800000
1,avo_right_of_agent,2,flatten,0.29000000000000004,1800000
2,avo_below_agent,2,flatten,0.0,1800000
3,avo_left_of_agent,2,flatten,0.0,1800000
4,random_observation,2,flatten,0.004999999999999893,1800000
5,enemy_close_to_agent,2,flatten,0.004999999999999893,1800000
6,avocado_visible,2,flatten,0.004999999999999893,1800000
7,agent_close_to_avocado,2,flatten,0.575,1800000
8,agent_next_to_wall,2,flatten,0.02499999999999991,1800000
9,enemy_within_3_left,2,flatten,0.004999999999999893,1800000
10,enemy_within_3_right,2,flatten,0.004999999999999893,1800000
11,enemy_within_3_up,2,flatten,0.004999999999999893,1800000
12,enemy_within_3_down,2,flatten,0.0,1800000
13,enemy_2_steps_left,2,flatten,0.004999999999999893,1800000
14,enemy_2_steps_right,2,flatten,0.0,1800000
15,enemy_2_steps_up,2,flatten,0.004999999999999893,1800000
16,enemy_2_steps_down,2,flatten,0.0,1800000
17,enemy_1_step_left,2,flatten,0.0,1800000
18,enemy_1_step_right,2,flatten,0.004999999999999893,1800000
19,enemy_1_step_up,2,flatten,0.004999999999999893,1800000
20,enemy_1_step_down,2,flatten,0.0,1800000
21,agent_against_left_wall,2,flatten,0.815,1800000
22,agent_against_right_wall,2,flatten,0.8400000000000001,1800000
23,agent_against_upper_wall,2,flatten,0.8200000000000001,1800000
24,agent_against_bottom_wall,2,flatten,0.865,1800000
0,avo_above_agent,3,dense,0.615,1800000
1,avo_right_of_agent,3,dense,0.635,1800000
2,avo_below_agent,3,dense,0.48,1800000
3,avo_left_of_agent,3,dense,0.56,1800000
4,random_observation,3,dense,0.0,1800000
5,enemy_close_to_agent,3,dense,0.44999999999999996,1800000
6,avocado_visible,3,dense,0.75,1800000
7,agent_close_to_avocado,3,dense,0.5549999999999999,1800000
8,agent_next_to_wall,3,dense,0.33000000000000007,1800000
9,enemy_within_3_left,3,dense,0.55,1800000
10,enemy_within_3_right,3,dense,0.5700000000000001,1800000
11,enemy_within_3_up,3,dense,0.45500000000000007,1800000
12,enemy_within_3_down,3,dense,0.47,1800000
13,enemy_2_steps_left,3,dense,0.655,1800000
14,enemy_2_steps_right,3,dense,0.7649999999999999,1800000
15,enemy_2_steps_up,3,dense,0.53,1800000
16,enemy_2_steps_down,3,dense,0.605,1800000
17,enemy_1_step_left,3,dense,0.855,1800000
18,enemy_1_step_right,3,dense,0.815,1800000
19,enemy_1_step_up,3,dense,0.7050000000000001,1800000
20,enemy_1_step_down,3,dense,0.73,1800000
21,agent_against_left_wall,3,dense,0.6200000000000001,1800000
22,agent_against_right_wall,3,dense,0.4750000000000001,1800000
23,agent_against_upper_wall,3,dense,0.595,1800000
24,agent_against_bottom_wall,3,dense,0.625,1800000
0,avo_above_agent,4,dense_1,0.5249999999999999,1800000
1,avo_right_of_agent,4,dense_1,0.5249999999999999,1800000
2,avo_below_agent,4,dense_1,0.5549999999999999,1800000
3,avo_left_of_agent,4,dense_1,0.47,1800000
4,random_observation,4,dense_1,0.004999999999999893,1800000
5,enemy_close_to_agent,4,dense_1,0.135,1800000
6,avocado_visible,4,dense_1,0.74,1800000
7,agent_close_to_avocado,4,dense_1,0.48,1800000
8,agent_next_to_wall,4,dense_1,0.10499999999999998,1800000
9,enemy_within_3_left,4,dense_1,0.32499999999999996,1800000
10,enemy_within_3_right,4,dense_1,0.41500000000000004,1800000
11,enemy_within_3_up,4,dense_1,0.19500000000000006,1800000
12,enemy_within_3_down,4,dense_1,0.2250000000000001,1800000
13,enemy_2_steps_left,4,dense_1,0.41500000000000004,1800000
14,enemy_2_steps_right,4,dense_1,0.5349999999999999,1800000
15,enemy_2_steps_up,4,dense_1,0.395,1800000
16,enemy_2_steps_down,4,dense_1,0.32000000000000006,1800000
17,enemy_1_step_left,4,dense_1,0.76,1800000
18,enemy_1_step_right,4,dense_1,0.69,1800000
19,enemy_1_step_up,4,dense_1,0.5,1800000
20,enemy_1_step_down,4,dense_1,0.52,1800000
21,agent_against_left_wall,4,dense_1,0.25,1800000
22,agent_against_right_wall,4,dense_1,0.1200000000000001,1800000
23,agent_against_upper_wall,4,dense_1,0.11499999999999999,1800000
24,agent_against_bottom_wall,4,dense_1,0.18999999999999995,1800000
0,avo_above_agent,0,conv2d,0.0,1850000
1,avo_right_of_agent,0,conv2d,0.004999999999999893,1850000
2,avo_below_agent,0,conv2d,0.135,1850000
3,avo_left_of_agent,0,conv2d,0.0,1850000
4,random_observation,0,conv2d,0.004999999999999893,1850000
5,enemy_close_to_agent,0,conv2d,0.004999999999999893,1850000
6,avocado_visible,0,conv2d,0.0,1850000
7,agent_close_to_avocado,0,conv2d,0.0,1850000
8,agent_next_to_wall,0,conv2d,0.0,1850000
9,enemy_within_3_left,0,conv2d,0.0,1850000
10,enemy_within_3_right,0,conv2d,0.0,1850000
11,enemy_within_3_up,0,conv2d,0.0,1850000
12,enemy_within_3_down,0,conv2d,0.0,1850000
13,enemy_2_steps_left,0,conv2d,0.004999999999999893,1850000
14,enemy_2_steps_right,0,conv2d,0.0,1850000
15,enemy_2_steps_up,0,conv2d,0.0,1850000
16,enemy_2_steps_down,0,conv2d,0.004999999999999893,1850000
17,enemy_1_step_left,0,conv2d,0.0,1850000
18,enemy_1_step_right,0,conv2d,0.0,1850000
19,enemy_1_step_up,0,conv2d,0.0,1850000
20,enemy_1_step_down,0,conv2d,0.0,1850000
21,agent_against_left_wall,0,conv2d,0.8700000000000001,1850000
22,agent_against_right_wall,0,conv2d,0.905,1850000
23,agent_against_upper_wall,0,conv2d,0.895,1850000
24,agent_against_bottom_wall,0,conv2d,0.915,1850000
0,avo_above_agent,1,conv2d_1,0.1200000000000001,1850000
1,avo_right_of_agent,1,conv2d_1,0.28,1850000
2,avo_below_agent,1,conv2d_1,0.0,1850000
3,avo_left_of_agent,1,conv2d_1,0.0,1850000
4,random_observation,1,conv2d_1,0.004999999999999893,1850000
5,enemy_close_to_agent,1,conv2d_1,0.004999999999999893,1850000
6,avocado_visible,1,conv2d_1,0.004999999999999893,1850000
7,agent_close_to_avocado,1,conv2d_1,0.52,1850000
8,agent_next_to_wall,1,conv2d_1,0.08000000000000007,1850000
9,enemy_within_3_left,1,conv2d_1,0.004999999999999893,1850000
10,enemy_within_3_right,1,conv2d_1,0.004999999999999893,1850000
11,enemy_within_3_up,1,conv2d_1,0.0,1850000
12,enemy_within_3_down,1,conv2d_1,0.0,1850000
13,enemy_2_steps_left,1,conv2d_1,0.004999999999999893,1850000
14,enemy_2_steps_right,1,conv2d_1,0.004999999999999893,1850000
15,enemy_2_steps_up,1,conv2d_1,0.004999999999999893,1850000
16,enemy_2_steps_down,1,conv2d_1,0.0,1850000
17,enemy_1_step_left,1,conv2d_1,0.0,1850000
18,enemy_1_step_right,1,conv2d_1,0.0,1850000
19,enemy_1_step_up,1,conv2d_1,0.004999999999999893,1850000
20,enemy_1_step_down,1,conv2d_1,0.0,1850000
21,agent_against_left_wall,1,conv2d_1,0.78,1850000
22,agent_against_right_wall,1,conv2d_1,0.8899999999999999,1850000
23,agent_against_upper_wall,1,conv2d_1,0.8049999999999999,1850000
24,agent_against_bottom_wall,1,conv2d_1,0.8600000000000001,1850000
0,avo_above_agent,2,flatten,0.1200000000000001,1850000
1,avo_right_of_agent,2,flatten,0.28,1850000
2,avo_below_agent,2,flatten,0.0,1850000
3,avo_left_of_agent,2,flatten,0.0,1850000
4,random_observation,2,flatten,0.004999999999999893,1850000
5,enemy_close_to_agent,2,flatten,0.004999999999999893,1850000
6,avocado_visible,2,flatten,0.004999999999999893,1850000
7,agent_close_to_avocado,2,flatten,0.52,1850000
8,agent_next_to_wall,2,flatten,0.08000000000000007,1850000
9,enemy_within_3_left,2,flatten,0.004999999999999893,1850000
10,enemy_within_3_right,2,flatten,0.004999999999999893,1850000
11,enemy_within_3_up,2,flatten,0.0,1850000
12,enemy_within_3_down,2,flatten,0.0,1850000
13,enemy_2_steps_left,2,flatten,0.004999999999999893,1850000
14,enemy_2_steps_right,2,flatten,0.004999999999999893,1850000
15,enemy_2_steps_up,2,flatten,0.004999999999999893,1850000
16,enemy_2_steps_down,2,flatten,0.0,1850000
17,enemy_1_step_left,2,flatten,0.0,1850000
18,enemy_1_step_right,2,flatten,0.0,1850000
19,enemy_1_step_up,2,flatten,0.004999999999999893,1850000
20,enemy_1_step_down,2,flatten,0.0,1850000
21,agent_against_left_wall,2,flatten,0.78,1850000
22,agent_against_right_wall,2,flatten,0.8899999999999999,1850000
23,agent_against_upper_wall,2,flatten,0.8049999999999999,1850000
